charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge,,,,,
7.614514708,0,9.518143386,238.97529,0.031251,0.031141,Charge+++++,,,,,
0,6.853063238,1.903628677,226.3497935,0.031251,0.031416,Discharge-----,,,,,
0,0,1.903628677,214.2056865,0.031251,0.032406,Discharge-----,,,,,
0,0,1.903628677,198.2570984,0.031251,0.03388,Discharge-----,,,,,
0,0,1.903628677,187.0112911,0.031251,0.036135,Discharge-----,,,,,
0,0,1.903628677,185.5763799,0.031251,0.036696,Discharge-----,,,,,
0,0,1.903628677,192.2694252,0.031251,0.035695,Discharge-----,,,,,
0,0,1.903628677,221.0649403,0.031251,0.03498,Discharge-----,,,,,
0,0,1.903628677,273.1903897,0.031251,0.03443,Discharge-----,,,,,
0,0,1.903628677,308.0874252,0.031251,0.033726,Discharge-----,,,,,
7.614514708,0,9.518143386,357.7697842,0.036432,0.03344,Charge+++++,,,,,
0,0,9.518143386,439.2088806,0.036432,0.031944,Charge+++++,,,,,
0,0,9.518143386,449.5710011,0.036432,0.030789,Charge+++++,,,,,
0,0,9.518143386,358.5138029,0.036432,0.029238,Charge+++++,,,,,
0,0,9.518143386,270.9553502,0.036432,0.03135,Charge+++++,,,,,
0,0,9.518143386,181.1426735,0.036432,0.033627,Charge+++++,,,,,
0,6.853063238,1.903628677,149.6481218,0.036432,0.036707,Discharge-----,,,,,
0,0,1.903628677,139.7063984,0.036432,0.039457,Discharge-----,,,,,
0,0,1.903628677,145.6054983,0.036432,0.043384,Discharge-----,,,,,
0,0,1.903628677,155.9913241,0.036432,0.041844,Discharge-----,,,,,
0,0,1.903628677,179.1880409,0.036432,0.038973,Discharge-----,,,,,
0,0,1.903628677,234.5211543,0.036432,0.037543,Discharge-----,,,,,
0,0,1.903628677,298.5700755,0.036432,0.037224,Discharge-----,,,,,
0,0,1.903628677,269.4691978,0.036432,0.036729,Discharge-----,,,,,
0,0,1.903628677,224.7271183,0.036432,0.036597,Discharge-----,,,,,
7.614514708,0,9.518143386,214.7460924,0.036432,0.036212,Charge+++++,,,,,
0,0,9.518143386,207.5579632,0.036432,0.036091,Charge+++++,,,,,
0,6.853063238,1.903628677,203.0771692,0.036432,0.040997,Discharge-----,,,,,
0,0,1.903628677,197.181832,0.036432,0.042768,Discharge-----,,,,,
0,0,1.903628677,194.70568,0.036432,0.038445,Discharge-----,,,,,
7.614514708,0,9.518143386,200.9165188,0.036432,0.036036,Charge+++++,,,,,
0,0,9.518143386,229.4457881,0.036432,0.035618,Charge+++++,,,,,
0,0,9.518143386,281.4391733,0.036432,0.034969,Charge+++++,,,,,
0,0,9.518143386,316.0931654,0.036432,0.034276,Charge+++++,,,,,
0,0,9.518143386,365.7602268,0.045804,0.034177,Charge+++++,,,,,
0,0,9.518143386,447.3418003,0.045804,0.033011,Charge+++++,,,,,
0,0,9.518143386,457.8792678,0.045804,0.032989,Charge+++++,,,,,
0,0,9.518143386,365.1155523,0.045804,0.032604,Charge+++++,,,,,
0,0,9.518143386,274.5801475,0.045804,0.034177,Charge+++++,,,,,
0,0,9.518143386,182.6765329,0.045804,0.035772,Charge+++++,,,,,
0,0,9.518143386,147.433139,0.045804,0.0396,Charge+++++,,,,,
0,6.853063238,1.903628677,130.3740412,0.045804,0.053438,Discharge-----,,,,,
0,0,1.903628677,130.5574974,0.045804,0.057926,Discharge-----,,,,,
0,0,1.903628677,134.5531473,0.045804,0.057607,Discharge-----,,,,,
0,0,1.903628677,152.2993162,0.045804,0.057431,Discharge-----,,,,,
0,0,1.903628677,204.9314255,0.045804,0.054967,Discharge-----,,,,,
0,0,1.903628677,267.8800495,0.045804,0.052085,Discharge-----,,,,,
0,0,1.903628677,251.7175497,0.045804,0.052052,Discharge-----,,,,,
0,0,1.903628677,224.2091431,0.045804,0.050743,Discharge-----,,,,,
0,0,1.903628677,231.8306536,0.045804,0.047509,Discharge-----,,,,,
0,0,1.903628677,230.2743447,0.045804,0.046299,Discharge-----,,,,,
0,0,1.903628677,222.9893365,0.045804,0.05401,Discharge-----,,,,,
0,0,1.903628677,211.1984663,0.045804,0.061754,Discharge-----,,,,,
0,0,1.903628677,211.2779904,0.045804,0.052525,Discharge-----,,,,,
7.614514708,0,9.518143386,226.4360085,0.045804,0.043109,Charge+++++,,,,,
0,0,9.518143386,256.5458189,0.045804,0.040788,Charge+++++,,,,,
0,0,9.518143386,318.3908137,0.045804,0.038467,Charge+++++,,,,,
0,0,9.518143386,348.101513,0.045804,0.036124,Charge+++++,,,,,
0,0,9.518143386,399.6863141,0.037191,0.035761,Charge+++++,,,,,
0,0,9.518143386,485.8768,0.037191,0.035178,Charge+++++,,,,,
0,0,9.518143386,503.8375887,0.037191,0.034705,Charge+++++,,,,,
0,0,9.518143386,418.7335366,0.037191,0.034518,Charge+++++,,,,,
0,0,9.518143386,337.3454354,0.037191,0.03432,Charge+++++,,,,,
0,0,9.518143386,247.5209864,0.037191,0.035266,Charge+++++,,,,,
0,6.853063238,1.903628677,218.078189,0.037191,0.0385,Discharge-----,,,,,
0,0,1.903628677,205.6732325,0.037191,0.045727,Discharge-----,,,,,
0,0,1.903628677,207.725906,0.037191,0.048983,Discharge-----,,,,,
0,0,1.903628677,210.699181,0.037191,0.044363,Discharge-----,,,,,
0,0,1.903628677,231.5060001,0.037191,0.039765,Discharge-----,,,,,
0,0,1.903628677,279.1095019,0.037191,0.037598,Discharge-----,,,,,
7.614514708,0,9.518143386,336.3444108,0.037191,0.036674,Charge+++++,,,,,
0,0,9.518143386,308.5943942,0.037191,0.036124,Charge+++++,,,,,
0,0,9.518143386,261.1387182,0.037191,0.03608,Charge+++++,,,,,
0,0,9.518143386,250.0848198,0.037191,0.035882,Charge+++++,,,,,
0,0,9.518143386,234.8660731,0.037191,0.035794,Charge+++++,,,,,
0,0,9.518143386,221.3951786,0.037191,0.036234,Charge+++++,,,,,
0,0,9.518143386,206.1860955,0.037191,0.037092,Charge+++++,,,,,
0,0,9.518143386,196.6041549,0.037191,0.036564,Charge+++++,,,,,
0,0,9.518143386,195.8645264,0.037191,0.035937,Charge+++++,,,,,
0,0,9.518143386,221.0649403,0.037191,0.035035,Charge+++++,,,,,
0,0,9.518143386,273.1903897,0.037191,0.034507,Charge+++++,,,,,
0,0,9.518143386,308.0874252,0.037191,0.031867,Charge+++++,,,,,
0,0,9.518143386,358.7144494,0.035442,0.032912,Charge+++++,,,,,
0,0,9.518143386,440.5076139,0.035442,0.032802,Charge+++++,,,,,
0,0,9.518143386,456.0554734,0.035442,0.031966,Charge+++++,,,,,
0,0,9.518143386,374.8587914,0.035442,0.03223,Charge+++++,,,,,
0,0,9.518143386,295.5156758,0.035442,0.032208,Charge+++++,,,,,
0,0,9.518143386,224.9388502,0.035442,0.034232,Charge+++++,,,,,
0,6.853063238,1.903628677,194.0017708,0.035442,0.036278,Discharge-----,,,,,
0,0,1.903628677,183.1195659,0.035442,0.037631,Discharge-----,,,,,
0,0,1.903628677,185.85702,0.035442,0.039556,Discharge-----,,,,,
0,0,1.903628677,191.1308894,0.035442,0.038038,Discharge-----,,,,,
0,0,1.903628677,206.9253829,0.035442,0.037642,Discharge-----,,,,,
0,0,1.903628677,259.1441544,0.035442,0.036916,Discharge-----,,,,,
0,0,1.903628677,319.1719327,0.035442,0.036509,Discharge-----,,,,,
0,0,1.903628677,279.6708423,0.035442,0.036201,Discharge-----,,,,,
0,0,1.903628677,241.5421149,0.035442,0.035959,Discharge-----,,,,,
0,0,1.903628677,239.9660612,0.035442,0.035959,Discharge-----,,,,,
0,0,1.903628677,240.8379035,0.035442,0.036036,Discharge-----,,,,,
0,0,1.903628677,240.5252332,0.035442,0.03663,Discharge-----,,,,,
0,0,1.903628677,224.0193588,0.035442,0.037246,Discharge-----,,,,,
0,0,1.903628677,219.646281,0.035442,0.036146,Discharge-----,,,,,
0,0,1.903628677,242.9545548,0.035442,0.035552,Discharge-----,,,,,
0,0,1.903628677,281.9439245,0.035442,0.035497,Discharge-----,,,,,
7.614514708,0,9.518143386,332.7202976,0.035442,0.034221,Charge+++++,,,,,
0,0,9.518143386,360.9604441,0.035442,0.032164,Charge+++++,,,,,
0,0,9.518143386,414.8756197,0.034738,0.031493,Charge+++++,,,,,
0,0,9.518143386,505.7554597,0.034738,0.030844,Charge+++++,,,,,
0,0,9.518143386,510.5820021,0.034738,0.030184,Charge+++++,,,,,
0,0,9.518143386,422.7631406,0.034738,0.030415,Charge+++++,,,,,
0,0,9.518143386,337.4488672,0.034738,0.032582,Charge+++++,,,,,
0,0,9.518143386,259.942446,0.034738,0.033462,Charge+++++,,,,,
0,6.853063238,1.903628677,223.9317134,0.034738,0.03509,Discharge-----,,,,,
0,0,1.903628677,212.3282752,0.034738,0.036817,Discharge-----,,,,,
0,0,1.903628677,209.6641249,0.034738,0.037323,Discharge-----,,,,,
0,0,1.903628677,210.387699,0.034738,0.035816,Discharge-----,,,,,
0,0,1.903628677,225.8648618,0.034738,0.035673,Discharge-----,,,,,
0,0,1.903628677,278.9704735,0.034738,0.035299,Discharge-----,,,,,
7.614514708,0,9.518143386,344.7166771,0.034738,0.034661,Charge+++++,,,,,
0,0,9.518143386,313.6240398,0.034738,0.034441,Charge+++++,,,,,
0,0,9.518143386,267.8140861,0.034738,0.034386,Charge+++++,,,,,
0,6.853063238,1.903628677,260.0867817,0.034738,0.034749,Discharge-----,,,,,
0,0,1.903628677,244.4426189,0.034738,0.035299,Discharge-----,,,,,
0,0,1.903628677,231.4699702,0.034738,0.036476,Discharge-----,,,,,
0,0,1.903628677,215.2290405,0.034738,0.040293,Discharge-----,,,,,
0,0,1.903628677,203.244692,0.034738,0.036663,Discharge-----,,,,,
0,0,1.903628677,205.6440831,0.034738,0.035706,Discharge-----,,,,,
0,0,1.903628677,225.8077318,0.034738,0.035574,Discharge-----,,,,,
0,0,1.903628677,278.8976359,0.034738,0.035431,Discharge-----,,,,,
0,0,1.903628677,309.6822119,0.034738,0.035112,Discharge-----,,,,,
0,0,1.903628677,367.1575857,0.034177,0.034276,Discharge-----,,,,,
7.614514708,0,9.518143386,459.3702856,0.034177,0.033539,Charge+++++,,,,,
0,0,9.518143386,476.2265634,0.034177,0.033143,Charge+++++,,,,,
0,0,9.518143386,395.6132394,0.034177,0.032604,Charge+++++,,,,,
0,0,9.518143386,322.1333699,0.034177,0.031977,Charge+++++,,,,,
0,0,9.518143386,242.424316,0.034177,0.033,Charge+++++,,,,,
0,0,9.518143386,216.2959731,0.034177,0.034111,Charge+++++,,,,,
0,6.853063238,1.903628677,203.774931,0.034177,0.034386,Discharge-----,,,,,
0,0,1.903628677,211.8971046,0.034177,0.034859,Discharge-----,,,,,
0,0,1.903628677,214.8790328,0.034177,0.035596,Discharge-----,,,,,
0,0,1.903628677,231.4316247,0.034177,0.035431,Discharge-----,,,,,
0,0,1.903628677,273.7243157,0.034177,0.034551,Discharge-----,,,,,
0,0,1.903628677,345.5352161,0.034177,0.034177,Discharge-----,,,,,
7.614514708,0,9.518143386,312.4704906,0.034177,0.033209,Charge+++++,,,,,
0,0,9.518143386,252.2658702,0.034177,0.032835,Charge+++++,,,,,
0,0,9.518143386,243.541621,0.034177,0.032978,Charge+++++,,,,,
0,0,9.518143386,231.2491839,0.034177,0.033891,Charge+++++,,,,,
0,6.853063238,1.903628677,217.5541513,0.034177,0.035948,Discharge-----,,,,,
0,0,1.903628677,204.0487995,0.034177,0.037048,Discharge-----,,,,,
0,0,1.903628677,195.3310635,0.034177,0.036311,Discharge-----,,,,,
0,0,1.903628677,196.3868053,0.034177,0.034672,Discharge-----,,,,,
0,0,1.903628677,221.0649403,0.034177,0.034353,Discharge-----,,,,,
0,0,1.903628677,273.1903897,0.034177,0.034188,Discharge-----,,,,,
7.614514708,0,9.518143386,308.0874252,0.034177,0.033055,Charge+++++,,,,,
0,0,9.518143386,357.7697842,0.032032,0.031625,Charge+++++,,,,,
0,0,9.518143386,444.6442403,0.032032,0.031031,Charge+++++,,,,,
0,0,9.518143386,469.1870948,0.032032,0.029359,Charge+++++,,,,,
0,0,9.518143386,380.4140704,0.032032,0.02959,Charge+++++,,,,,
0,0,9.518143386,302.7661547,0.032032,0.028743,Charge+++++,,,,,
0,0,9.518143386,231.5992358,0.032032,0.031361,Charge+++++,,,,,
0,0,9.518143386,210.8193897,0.032032,0.031119,Charge+++++,,,,,
0,0,9.518143386,203.7530733,0.032032,0.031625,Charge+++++,,,,,
0,6.853063238,1.903628677,203.1799937,0.032032,0.03223,Discharge-----,,,,,
0,0,1.903628677,213.8012677,0.032032,0.032549,Discharge-----,,,,,
0,0,1.903628677,232.8900391,0.032032,0.03267,Discharge-----,,,,,
0,0,1.903628677,283.7661445,0.032032,0.032373,Discharge-----,,,,,
0,0,1.903628677,346.2674671,0.032032,0.03234,Discharge-----,,,,,
7.614514708,0,9.518143386,307.6210404,0.032032,0.031878,Charge+++++,,,,,
0,0,9.518143386,254.3197356,0.032032,0.031812,Charge+++++,,,,,
0,0,9.518143386,240.133937,0.032032,0.03179,Charge+++++,,,,,
0,6.853063238,1.903628677,222.6990143,0.032032,0.032109,Discharge-----,,,,,
0,0,1.903628677,209.1690085,0.032032,0.03267,Discharge-----,,,,,
0,0,1.903628677,194.9674681,0.032032,0.034265,Discharge-----,,,,,
0,0,1.903628677,189.4812025,0.032032,0.034485,Discharge-----,,,,,
0,0,1.903628677,192.2694252,0.032032,0.033759,Discharge-----,,,,,
0,0,1.903628677,221.0649403,0.032032,0.033682,Discharge-----,,,,,
0,0,1.903628677,273.1903897,0.032032,0.03344,Discharge-----,,,,,
0,0,1.903628677,308.0874252,0.032032,0.032274,Discharge-----,,,,,
7.614514708,0,9.518143386,361.2913234,0.035123,0.029744,Charge+++++,,,,,
0,0,9.518143386,446.414485,0.035123,0.029502,Charge+++++,,,,,
0,0,9.518143386,465.404305,0.035123,0.02959,Charge+++++,,,,,
0,0,9.518143386,378.854921,0.035123,0.030459,Charge+++++,,,,,
0,0,9.518143386,299.7973459,0.035123,0.032197,Charge+++++,,,,,
0,0,9.518143386,215.2442142,0.035123,0.033869,Charge+++++,,,,,
0,6.853063238,1.903628677,187.1980186,0.035123,0.035948,Discharge-----,,,,,
0,0,1.903628677,174.651343,0.035123,0.041448,Discharge-----,,,,,
0,0,1.903628677,175.5335434,0.035123,0.046783,Discharge-----,,,,,
0,0,1.903628677,180.7399782,0.035123,0.041129,Discharge-----,,,,,
0,0,1.903628677,199.2032033,0.035123,0.037829,Discharge-----,,,,,
0,0,1.903628677,256.2235263,0.035123,0.036124,Discharge-----,,,,,
0,0,1.903628677,321.1563819,0.035123,0.035167,Discharge-----,,,,,
0,0,1.903628677,302.7164107,0.035123,0.035145,Discharge-----,,,,,
7.614514708,0,9.518143386,278.1264632,0.035123,0.03487,Charge+++++,,,,,
0,0,9.518143386,278.573738,0.035123,0.034958,Charge+++++,,,,,
0,0,9.518143386,282.0111758,0.035123,0.035057,Charge+++++,,,,,
0,6.853063238,1.903628677,270.0670066,0.035123,0.035486,Discharge-----,,,,,
0,0,1.903628677,259.4851093,0.035123,0.036278,Discharge-----,,,,,
0,0,1.903628677,254.8695482,0.035123,0.035156,Discharge-----,,,,,
7.614514708,0,9.518143386,259.0167303,0.035123,0.034683,Charge+++++,,,,,
0,0,9.518143386,281.7525325,0.035123,0.03443,Charge+++++,,,,,
0,0,9.518143386,334.6114324,0.035123,0.033814,Charge+++++,,,,,
0,0,9.518143386,365.9236464,0.035123,0.033198,Charge+++++,,,,,
0,0,9.518143386,407.4566459,0.031856,0.031757,Charge+++++,,,,,
0,0,9.518143386,497.1161604,0.031856,0.030723,Charge+++++,,,,,
0,0,9.518143386,509.1402326,0.031856,0.029777,Charge+++++,,,,,
0,0,9.518143386,419.4952521,0.031856,0.029788,Charge+++++,,,,,
0,0,9.518143386,340.7290774,0.031856,0.031273,Charge+++++,,,,,
0,6.853063238,1.903628677,252.4232368,0.031856,0.032527,Discharge-----,,,,,
0,0,1.903628677,227.8672262,0.031856,0.034639,Discharge-----,,,,,
0,0,1.903628677,216.6932491,0.031856,0.036069,Discharge-----,,,,,
0,0,1.903628677,218.7388461,0.031856,0.036157,Discharge-----,,,,,
0,0,1.903628677,227.664831,0.031856,0.035134,Discharge-----,,,,,
0,0,1.903628677,246.9505843,0.031856,0.034727,Discharge-----,,,,,
0,0,1.903628677,303.6755193,0.031856,0.03432,Discharge-----,,,,,
0,0,1.903628677,370.3330073,0.031856,0.033374,Discharge-----,,,,,
0,0,1.903628677,352.8315202,0.031856,0.032824,Discharge-----,,,,,
0,0,1.903628677,318.8676205,0.031856,0.032461,Discharge-----,,,,,
0,0,1.903628677,320.8995906,0.031856,0.032373,Discharge-----,,,,,
0,0,1.903628677,316.6192424,0.031856,0.03267,Discharge-----,,,,,
0,0,1.903628677,310.3613777,0.031856,0.032978,Discharge-----,,,,,
0,0,1.903628677,303.3126277,0.031856,0.033957,Discharge-----,,,,,
0,0,1.903628677,285.7005473,0.031856,0.033341,Discharge-----,,,,,
7.614514708,0,9.518143386,292.2021285,0.031856,0.031053,Charge+++++,,,,,
0,0,9.518143386,320.992545,0.031856,0.02805,Charge+++++,,,,,
0,0,9.518143386,373.6233967,0.031856,0.025465,Charge+++++,,,,,
0,0,9.518143386,404.9189714,0.031856,0.019041,Charge+++++,,,,,
0,0,9.518143386,465.45858,0.026301,0.004499,Charge+++++,,,,,
0,0,9.518143386,543.2216647,0.026301,0.004477,Charge+++++,,,,,
0,0,9.518143386,554.3640941,0.026301,0.004455,Charge+++++,,,,,
0,0,9.518143386,454.2908328,0.026301,0.004466,Charge+++++,,,,,
0,0,9.518143386,374.3671463,0.026301,0.005016,Charge+++++,,,,,
0,0,9.518143386,285.6962946,0.026301,0.025949,Charge+++++,,,,,
0,6.853063238,1.903628677,249.0679664,0.026301,0.032604,Discharge-----,,,,,
0,0,1.903628677,230.7943039,0.026301,0.033935,Discharge-----,,,,,
0,0,1.903628677,229.7042718,0.026301,0.034166,Discharge-----,,,,,
0,0,1.903628677,230.4824404,0.026301,0.033693,Discharge-----,,,,,
0,0,1.903628677,242.1247512,0.026301,0.033341,Discharge-----,,,,,
0,0,1.903628677,281.2918304,0.026301,0.032857,Discharge-----,,,,,
0,0,1.903628677,356.6880145,0.026301,0.031911,Discharge-----,,,,,
0,0,1.903628677,321.3947236,0.026301,0.031196,Discharge-----,,,,,
0,0,1.903628677,270.6314297,0.026301,0.030932,Discharge-----,,,,,
0,0,1.903628677,277.3993298,0.026301,0.030679,Discharge-----,,,,,
0,0,1.903628677,260.7240835,0.026301,0.031988,Discharge-----,,,,,
0,0,1.903628677,254.4194031,0.026301,0.033495,Discharge-----,,,,,
0,0,1.903628677,246.5001777,0.026301,0.034166,Discharge-----,,,,,
0,0,1.903628677,246.7948798,0.026301,0.034045,Discharge-----,,,,,
0,0,1.903628677,252.9680646,0.026301,0.033484,Discharge-----,,,,,
0,0,1.903628677,285.3808984,0.026301,0.033011,Discharge-----,,,,,
0,0,1.903628677,333.3350034,0.026301,0.030855,Discharge-----,,,,,
7.614514708,0,9.518143386,371.6302445,0.026301,0.02596,Charge+++++,,,,,
0,0,9.518143386,419.4426924,0.031823,0.023188,Charge+++++,,,,,
0,0,9.518143386,501.0888367,0.031823,0.023133,Charge+++++,,,,,
0,0,9.518143386,512.6763838,0.031823,0.023881,Charge+++++,,,,,
0,0,9.518143386,425.5027569,0.031823,0.02541,Charge+++++,,,,,
0,0,9.518143386,342.5156099,0.031823,0.030184,Charge+++++,,,,,
0,6.853063238,1.903628677,256.7893,0.031823,0.03267,Discharge-----,,,,,
0,0,1.903628677,224.6081452,0.031823,0.033836,Discharge-----,,,,,
0,0,1.903628677,209.1239,0.031823,0.035772,Discharge-----,,,,,
0,0,1.903628677,206.9076866,0.031823,0.039237,Discharge-----,,,,,
0,0,1.903628677,205.4087408,0.031823,0.03839,Discharge-----,,,,,
0,0,1.903628677,217.6917069,0.031823,0.036234,Discharge-----,,,,,
0,0,1.903628677,259.0193259,0.031823,0.035057,Discharge-----,,,,,
0,0,1.903628677,333.8343866,0.031823,0.033957,Discharge-----,,,,,
0,0,1.903628677,299.2678376,0.031823,0.033495,Discharge-----,,,,,
0,0,1.903628677,264.5603899,0.031823,0.033209,Discharge-----,,,,,
0,0,1.903628677,266.5160364,0.031823,0.033308,Discharge-----,,,,,
0,0,1.903628677,252.9012352,0.031823,0.033572,Discharge-----,,,,,
0,0,1.903628677,247.3998073,0.031823,0.033759,Discharge-----,,,,,
0,0,1.903628677,256.7688965,0.031823,0.033869,Discharge-----,,,,,
0,0,1.903628677,250.6918356,0.031823,0.033616,Discharge-----,,,,,
0,0,1.903628677,250.3984815,0.031823,0.032879,Discharge-----,,,,,
7.614514708,0,9.518143386,278.104751,0.031823,0.031438,Charge+++++,,,,,
0,0,9.518143386,324.1696354,0.031823,0.028391,Charge+++++,,,,,
0,0,9.518143386,356.0767647,0.031823,0.025267,Charge+++++,,,,,
0,0,9.518143386,406.209088,0.028688,0.018898,Charge+++++,,,,,
0,0,9.518143386,493.3810652,0.028688,0.018722,Charge+++++,,,,,
0,0,9.518143386,510.4510395,0.028688,0.018766,Charge+++++,,,,,
0,0,9.518143386,421.3422257,0.028688,0.020581,Charge+++++,,,,,
0,0,9.518143386,343.0772826,0.028688,0.023804,Charge+++++,,,,,
0,0,9.518143386,258.2467348,0.028688,0.028589,Charge+++++,,,,,
0,6.853063238,1.903628677,229.4429249,0.028688,0.032087,Discharge-----,,,,,
0,0,1.903628677,217.8608546,0.028688,0.033693,Discharge-----,,,,,
0,0,1.903628677,219.3768692,0.028688,0.033704,Discharge-----,,,,,
0,0,1.903628677,220.9046442,0.028688,0.03322,Discharge-----,,,,,
0,0,1.903628677,240.0718769,0.028688,0.032868,Discharge-----,,,,,
0,0,1.903628677,293.0782249,0.028688,0.032263,Discharge-----,,,,,
0,0,1.903628677,347.2678311,0.028688,0.031031,Discharge-----,,,,,
0,0,1.903628677,306.0871815,0.028688,0.030041,Discharge-----,,,,,
0,0,1.903628677,254.3408068,0.028688,0.029744,Discharge-----,,,,,
0,0,1.903628677,244.9077736,0.028688,0.029535,Discharge-----,,,,,
0,0,1.903628677,231.9222684,0.028688,0.029843,Discharge-----,,,,,
0,0,1.903628677,215.579721,0.028688,0.03256,Discharge-----,,,,,
0,0,1.903628677,204.2440237,0.028688,0.03311,Discharge-----,,,,,
0,0,1.903628677,198.3301619,0.028688,0.032967,Discharge-----,,,,,
0,0,1.903628677,198.6152915,0.028688,0.032329,Discharge-----,,,,,
0,0,1.903628677,222.0461421,0.028688,0.030701,Discharge-----,,,,,
7.614514708,0,9.518143386,279.930191,0.028688,0.02695,Charge+++++,,,,,
0,0,9.518143386,313.6419164,0.028688,0.022484,Charge+++++,,,,,
0,0,9.518143386,367.0631733,0.029161,0.024277,Charge+++++,,,,,
0,0,9.518143386,454.8581521,0.029161,0.024255,Charge+++++,,,,,
0,0,9.518143386,470.1943093,0.029161,0.023133,Charge+++++,,,,,
0,0,9.518143386,391.1717564,0.029161,0.023034,Charge+++++,,,,,
0,0,9.518143386,312.1886536,0.029161,0.024882,Charge+++++,,,,,
0,0,9.518143386,237.7542173,0.029161,0.024255,Charge+++++,,,,,
0,0,9.518143386,210.5911679,0.029161,0.025421,Charge+++++,,,,,
0,0,9.518143386,201.6387959,0.029161,0.028952,Charge+++++,,,,,
0,6.853063238,1.903628677,204.5452574,0.029161,0.031383,Discharge-----,,,,,
0,0,1.903628677,220.1729633,0.029161,0.031801,Discharge-----,,,,,
0,0,1.903628677,235.705341,0.029161,0.031152,Discharge-----,,,,,
0,0,1.903628677,293.1236162,0.029161,0.030437,Discharge-----,,,,,
0,0,1.903628677,350.5510749,0.029161,0.029832,Discharge-----,,,,,
0,0,1.903628677,306.4639552,0.029161,0.029216,Discharge-----,,,,,
7.614514708,0,9.518143386,255.3520453,0.029161,0.028809,Charge+++++,,,,,
0,0,9.518143386,246.129868,0.029161,0.028127,Charge+++++,,,,,
0,6.853063238,1.903628677,232.2986614,0.029161,0.029249,Discharge-----,,,,,
0,0,1.903628677,216.5568767,0.029161,0.0319,Discharge-----,,,,,
0,0,1.903628677,199.9598386,0.029161,0.033825,Discharge-----,,,,,
0,0,1.903628677,193.587132,0.029161,0.034144,Discharge-----,,,,,
0,0,1.903628677,196.7896534,0.029161,0.033572,Discharge-----,,,,,
0,0,1.903628677,221.0649403,0.029161,0.033165,Discharge-----,,,,,
0,0,1.903628677,274.2813454,0.029161,0.033,Discharge-----,,,,,
0,0,1.903628677,308.0874252,0.029161,0.031966,Discharge-----,,,,,
